date,open,high,low,close,Adj Close,volume
20-12-2019,1599.835205,1602.361206,1581.112671,1584.084473,1568.376221,9816798
19-12-2019,1558.922974,1599.736084,1557.040771,1594.832642,1579.017822,9464354
18-12-2019,1548.323486,1565.163818,1547.332886,1561.052734,1545.572876,6803466
17-12-2019,1552.038208,1564.173218,1540.943359,1548.026245,1532.675659,9379800
16-12-2019,1577.051147,1578.93335,1549.660767,1551.889648,1536.500732,5488487
13-12-2019,1565.163818,1575.069946,1557.635132,1568.036621,1552.487549,5846419
12-12-2019,1555.505371,1559.071533,1542.033081,1553.474609,1538.069824,4765727
11-12-2019,1540.99292,1559.715454,1536.039917,1547.729126,1532.38147,5706279
10-12-2019,1557.288452,1558.823853,1539.556519,1547.283325,1531.939941,4694991
09-12-2019,1541.53772,1562.588257,1531.978394,1557.833252,1542.385376,5834593
06-12-2019,1538.417358,1553.276489,1526.629028,1540.299561,1525.025635,6038833
05-12-2019,1559.220093,1564.916138,1529.501831,1536.287476,1521.053223,9203442
04-12-2019,1558.229492,1562.687256,1519.348145,1538.120117,1522.867676,9685777
03-12-2019,1577.794067,1579.032349,1557.833252,1564.074097,1548.564209,5995079
02-12-2019,1584.975952,1599.290283,1562.192017,1571.602783,1556.018311,14410500
29-11-2019,1567.095459,1567.095459,1533.315674,1536.584717,1521.347534,8565249
28-11-2019,1557.882813,1569.274902,1549.264526,1565.460938,1549.9375,6344459
27-11-2019,1545.302124,1560.706055,1541.488281,1555.109131,1539.688232,4450122
26-11-2019,1553.37561,1561.548096,1541.38916,1545.599243,1530.272705,16305243
25-11-2019,1536.584717,1550.106567,1536.436157,1546.887085,1531.547729,6989948
22-11-2019,1527.619751,1554.762451,1523.161987,1531.978394,1516.786865,10315843
21-11-2019,1530.492432,1541.38916,1514.196899,1523.161987,1508.057861,6875134
20-11-2019,1540.44812,1557.635132,1528.709351,1533.117554,1517.914673,20092835
19-11-2019,1453.224854,1500.675049,1451.243652,1495.573486,1480.74292,13926337
18-11-2019,1458.821777,1472.046509,1441.733765,1445.498169,1431.164185,6496095
15-11-2019,1451.887573,1472.838989,1449.411011,1457.038696,1442.590332,7241673
14-11-2019,1462.140381,1467.687744,1442.130005,1449.014771,1434.645874,6580126
13-11-2019,1416.572266,1462.04126,1416.572266,1458.475098,1444.012451,11641679
11-11-2019,1425.586914,1430.688477,1409.192261,1414.392944,1400.367554,5241641
08-11-2019,1435.393921,1445.943848,1427.766235,1431.926758,1417.727295,5546929
07-11-2019,1421.525391,1449.262451,1418.751709,1444.903809,1430.575684,6499781
06-11-2019,1429.153076,1432.867798,1415.086426,1421.42627,1407.331055,6749668
05-11-2019,1449.36145,1455.156616,1427.468994,1433.709839,1419.49292,5854289
04-11-2019,1452.135254,1457.187378,1431.530518,1443.962646,1429.643799,6490272
01-11-2019,1441.337524,1448.07373,1427.468994,1443.219727,1428.908447,6416833
31-10-2019,1470.065308,1475.662231,1447.974609,1450.599731,1436.21521,8982513
30-10-2019,1466.102783,1470.610107,1446.587769,1465.211304,1450.681885,7541537
29-10-2019,1431.926758,1466.102783,1428.558716,1453.274414,1438.863403,11892161
27-10-2019,1427.468994,1431.431519,1416.572266,1420.782349,1406.693359,1391348
25-10-2019,1427.568115,1427.914795,1397.998413,1417.760986,1403.702026,6248688
24-10-2019,1387.844604,1427.865234,1373.530273,1422.961792,1408.851318,10449504
23-10-2019,1403.000977,1412.560303,1370.162231,1379.325317,1365.647583,8512900
22-10-2019,1411.619263,1423.358032,1390.172607,1400.871094,1386.979736,12823466
18-10-2019,1390.816406,1414.492065,1385.566162,1403.050537,1389.137451,12978275
17-10-2019,1362.088745,1385.863403,1359.116943,1383.386841,1369.668823,7401968
16-10-2019,1357.036621,1366.695068,1350.894897,1359.463623,1345.982788,8954786
15-10-2019,1349.706177,1357.135742,1341.58313,1351.340698,1337.94043,4463991
14-10-2019,1352.133179,1352.133179,1338.165527,1345.248413,1331.908569,6181455
11-10-2019,1350.894897,1352.776978,1323.999756,1339.899048,1326.612305,7659571
10-10-2019,1312.558228,1356.145142,1308.595825,1349.953735,1336.567261,16155443
09-10-2019,1296.411377,1317.461792,1280.363403,1312.310547,1299.297241,8117158
07-10-2019,1295.816895,1308.397705,1289.477051,1297.798218,1284.928955,4643419
04-10-2019,1307.506104,1316.124512,1291.606812,1295.816895,1282.967285,6918922
03-10-2019,1273.924438,1302.35498,1269.268555,1298.739258,1285.860596,6241716
01-10-2019,1324.445557,1329.398682,1281.155884,1292.646973,1279.828613,8270254
30-09-2019,1297.699097,1323.207275,1293.290894,1319.740234,1306.65332,11659226
27-09-2019,1280.363403,1302.6521,1271.943237,1296.758057,1283.899048,8795570
26-09-2019,1279.868164,1286.604248,1271.447998,1284.623047,1271.884399,8468733
25-09-2019,1271.943237,1282.839966,1256.935547,1267.535034,1254.965942,8395729
24-09-2019,1231.922607,1286.604248,1231.080566,1266.692993,1254.13208,16133561
23-09-2019,1262.185791,1268.971436,1223.40332,1227.563965,1215.391235,9973401
20-09-2019,1176.795166,1257.975708,1163.273315,1242.571655,1230.249878,22228398
19-09-2019,1196.508301,1198.340942,1161.638794,1167.97876,1156.396851,6353109
18-09-2019,1193.635498,1204.878906,1185.958252,1194.37854,1182.534668,6891996
17-09-2019,1199.628662,1199.628662,1182.293091,1186.205933,1174.443237,7218213
16-09-2019,1177.835327,1207.65271,1174.962524,1199.381104,1187.487671,9482774
13-09-2019,1200.619385,1216.964355,1195.567261,1214.091675,1202.05249,5975368
12-09-2019,1223.40332,1228.802124,1194.37854,1198.984863,1187.095337,5482620
11-09-2019,1211.020752,1228.356445,1211.020752,1222.80896,1210.68335,5597024
09-09-2019,1209.18811,1221.422119,1201.758545,1210.723511,1198.717651,5421667
06-09-2019,1191.703857,1217.459717,1184.026611,1211.020752,1199.011963,10700713
05-09-2019,1195.46814,1201.808105,1182.094971,1187.345215,1175.571167,10612413
04-09-2019,1189.276855,1193.932739,1174.912964,1189.871216,1178.072144,15206140
03-09-2019,1230.585327,1231.328247,1188.732056,1195.071899,1183.221191,8644177
30-08-2019,1233.80481,1242.621216,1209.53479,1236.826172,1224.561523,11415309
29-08-2019,1244.651978,1248.41626,1223.700562,1230.089966,1217.891968,8717834
28-08-2019,1261.789551,1268.971436,1244.255737,1251.437622,1239.028076,5355931
27-08-2019,1272.933838,1272.933838,1249.3573,1262.87915,1250.356079,13107475
26-08-2019,1281.849365,1281.849365,1247.177979,1254.904785,1242.460693,8861952
23-08-2019,1227.365845,1271.943237,1214.983154,1263.869751,1251.336792,9833599
22-08-2019,1259.015747,1259.065308,1227.266724,1235.042969,1222.795898,6475744
21-08-2019,1263.671631,1266.643433,1254.607544,1259.015747,1246.531006,4927825
20-08-2019,1277.688843,1280.462524,1260.650269,1263.968872,1251.434937,6908329
19-08-2019,1269.020996,1284.623047,1267.980835,1280.462524,1267.765137,7530571
16-08-2019,1279.075684,1279.670044,1261.046509,1265.999634,1253.445557,10142736
14-08-2019,1291.755493,1292.201172,1268.327515,1276.15332,1263.498535,14624460
13-08-2019,1221.570679,1290.566772,1214.487915,1262.780151,1250.258179,48377710
09-08-2019,1150.940186,1164.462036,1141.479858,1151.187866,1139.772461,10139155
08-08-2019,1097.942627,1147.126343,1085.015137,1141.529419,1130.209839,14398134
07-08-2019,1115.922119,1127.859009,1092.741943,1098.982788,1088.084961,11698729
06-08-2019,1124.094727,1138.805298,1111.464478,1117.705322,1106.621704,13414874
05-08-2019,1156.04187,1156.04187,1117.408081,1132.613892,1121.382568,14029195
02-08-2019,1164.660156,1186.998413,1151.187866,1173.229004,1161.594971,10968377
01-08-2019,1152.475708,1177.042847,1139.548218,1169.16748,1151.198608,10442920
31-07-2019,1164.709717,1173.872803,1151.485107,1155.29895,1137.543213,9797618
30-07-2019,1202.551025,1208.544189,1164.907837,1169.811401,1151.832642,9623710
29-07-2019,1205.473267,1210.525391,1193.78418,1199.579224,1181.142944,8134417
26-07-2019,1219.936279,1230.832886,1198.638062,1202.402466,1183.922852,9408829
25-07-2019,1252.131104,1257.133667,1215.478516,1219.936279,1201.187134,10063036
24-07-2019,1261.54187,1266.792114,1241.779175,1247.2771,1228.107666,7009804
23-07-2019,1272.933838,1281.750244,1248.564819,1261.591431,1242.202148,9375991
22-07-2019,1239.253174,1272.438599,1215.775635,1268.476074,1248.980957,13426225
19-07-2019,1256.291626,1260.996948,1231.031006,1237.271851,1218.256348,7539309
18-07-2019,1269.962036,1274.320679,1246.187378,1250.001221,1230.790039,5511650
17-07-2019,1282.146484,1284.821167,1267.980835,1269.813477,1250.297852,4376049
16-07-2019,1267.931274,1282.740845,1265.058472,1280.858765,1261.17334,4647660
15-07-2019,1272.933838,1277.391602,1258.421387,1264.117432,1244.689209,4919356
12-07-2019,1270.952637,1287.792969,1266.049072,1268.476074,1248.980957,7242056
11-07-2019,1274.915039,1277.688843,1267.287354,1269.516235,1250.005127,3972764
10-07-2019,1268.030396,1277.243042,1256.786865,1266.841553,1247.371582,5546395
09-07-2019,1237.222412,1271.447998,1233.80481,1268.079834,1248.590698,8092747
08-07-2019,1246.187378,1256.192505,1236.47937,1240.293213,1221.231201,6465252
05-07-2019,1273.032959,1278.382202,1248.168579,1251.487183,1232.253174,5042694
04-07-2019,1269.367676,1278.877563,1267.980835,1271.943237,1252.394775,4315672
03-07-2019,1270.853638,1274.4198,1263.077271,1270.506836,1250.980591,4064194
02-07-2019,1261.987671,1268.971436,1251.437622,1266.494873,1247.030151,4682721
01-07-2019,1246.236938,1260.699829,1234.74585,1256.935547,1237.617798,6220490
28-06-2019,1265.108032,1270.804077,1236.925171,1241.333374,1222.255493,8741806
27-06-2019,1281.007324,1284.722168,1259.065308,1262.185791,1242.787231,11493899
26-06-2019,1278.877563,1292.349854,1274.27124,1281.997925,1262.295044,5350180
25-06-2019,1247.078979,1285.811768,1242.472656,1283.682007,1263.953125,6907221
24-06-2019,1260.204468,1264.464111,1245.295898,1250.546021,1231.326416,5199824
21-06-2019,1283.781006,1283.830566,1263.572632,1267.485474,1248.005615,10723794
20-06-2019,1267.980835,1287.792969,1265.999634,1284.573486,1264.830933,4960591
19-06-2019,1274.81604,1289.77417,1250.744141,1265.355713,1245.908569,6688408
18-06-2019,1266.891113,1275.856201,1257.183105,1268.971436,1249.46875,7751984
17-06-2019,1307.605225,1307.605225,1266.494873,1270.259155,1250.736572,6880158
14-06-2019,1309.487427,1312.558228,1297.104736,1305.178223,1285.119019,6896085
13-06-2019,1317.511353,1322.167236,1296.361816,1314.787109,1294.5802,7239164
12-06-2019,1322.167236,1325.832397,1312.558228,1319.641113,1299.359619,4752340
11-06-2019,1309.437866,1321.968994,1305.624023,1316.669312,1296.433594,5303590
10-06-2019,1308.496704,1314.539429,1297.798218,1306.763184,1286.679565,5431146
07-06-2019,1313.49939,1314.787109,1293.340454,1302.553101,1282.534302,6794394
06-06-2019,1349.111816,1349.111816,1308.694824,1314.88623,1294.677734,7736969
04-06-2019,1344.703613,1361.345825,1335.441406,1338.958008,1318.379761,7126831
03-06-2019,1322.464355,1354.411499,1308.793945,1347.427734,1326.719238,8564026
31-05-2019,1325.337158,1329.299561,1307.803345,1317.659912,1297.408813,11871652
30-05-2019,1303.890381,1329.398682,1303.890381,1317.263672,1297.018677,10842653
29-05-2019,1308.595825,1320.780273,1291.904053,1300.720459,1280.729736,7180252
28-05-2019,1307.407104,1322.266235,1301.0177,1311.319946,1291.166382,19657240
27-05-2019,1324.544678,1324.940918,1294.727295,1298.343018,1278.388672,7419387
24-05-2019,1335.342285,1341.087769,1304.138062,1324.296997,1303.944092,10277262
23-05-2019,1359.116943,1378.929077,1312.558228,1321.374634,1301.066406,17890505
22-05-2019,1333.014404,1346.932373,1322.563477,1327.813599,1307.406494,11394393
21-05-2019,1319.690674,1354.16394,1317.560791,1327.219238,1306.821167,14003548
20-05-2019,1301.265259,1325.139038,1291.260132,1313.449829,1293.263428,12450850
17-05-2019,1255.102905,1264.959473,1240.243774,1255.499146,1236.203491,7973309
16-05-2019,1248.119019,1259.956909,1246.286499,1253.468384,1234.203857,6669276
15-05-2019,1261.046509,1265.999634,1238.856934,1245.097778,1225.962036,11269622
14-05-2019,1224.889282,1257.430786,1219.936279,1248.61438,1229.424438,13124240
13-05-2019,1236.182251,1248.96106,1215.973755,1220.481079,1201.723633,8124086
10-05-2019,1253.121704,1265.702393,1233.309448,1239.401733,1220.353516,11333250
09-05-2019,1276.69812,1276.69812,1239.996094,1244.651978,1225.522949,19692278
08-05-2019,1327.417358,1327.417358,1280.066284,1287.248169,1267.464478,14749036
07-05-2019,1381.702881,1381.901001,1327.615479,1330.884521,1310.430298,8961240
06-05-2019,1384.872803,1389.627686,1365.159668,1371.895752,1350.811157,7306518
03-05-2019,1394.72937,1404.189697,1389.479126,1395.62085,1374.171631,6571878
02-05-2019,1378.929077,1400.623535,1369.12207,1391.856567,1370.46521,8764806
30-04-2019,1383.287842,1383.287842,1353.965698,1379.721558,1358.516724,10313866
26-04-2019,1362.088745,1382.842041,1357.829102,1379.721558,1358.516724,6954749
25-04-2019,1376.056396,1399.137573,1349.805176,1359.513184,1338.619019,14061860
24-04-2019,1357.432861,1381.702881,1353.420898,1376.452637,1355.298096,7430660
23-04-2019,1335.342285,1360.107544,1333.361084,1351.043457,1330.279297,9141135
22-04-2019,1347.229614,1354.16394,1328.7052,1332.717163,1312.234619,10895052
18-04-2019,1362.088745,1376.700317,1352.182617,1372.935913,1351.835327,18130729
16-04-2019,1332.370483,1347.229614,1327.417358,1331.132202,1310.674194,8011783
15-04-2019,1332.370483,1336.283325,1322.464355,1327.56604,1307.162842,4285366
12-04-2019,1337.323486,1344.158691,1324.098877,1330.488281,1310.040039,5975855
11-04-2019,1320.433594,1340.295288,1316.520752,1334.153564,1313.64917,5795755
10-04-2019,1325.386719,1335.342285,1314.044189,1318.898193,1298.628052,7684871
09-04-2019,1316.421631,1328.11084,1308.595825,1321.919556,1301.603027,9587648
08-04-2019,1343.267212,1344.753052,1311.270508,1316.768311,1296.530884,8806267
05-04-2019,1348.170654,1351.093018,1330.389282,1341.18689,1320.574219,6792015
04-04-2019,1366.051147,1370.707031,1334.599365,1340.344849,1319.745117,8455067
03-04-2019,1379.672119,1389.825806,1359.116943,1362.286865,1341.349976,7923866
02-04-2019,1384.872803,1389.924927,1367.140869,1376.650757,1355.49292,8088587
01-04-2019,1357.135742,1393.59021,1349.755615,1378.780518,1357.589966,10194002
28-03-2019,1337.571167,1356.937622,1330.191162,1347.229614,1326.524048,10582305
27-03-2019,1365.011108,1365.011108,1331.627441,1336.580566,1316.038696,10189856
26-03-2019,1317.808472,1358.720703,1317.511353,1354.411499,1333.595703,9569142
25-03-2019,1318.105713,1324.296997,1304.336182,1312.013428,1291.849243,8027368
22-03-2019,1359.612183,1367.93335,1324.148438,1329.151001,1308.723267,11573789
20-03-2019,1364.862427,1374.966675,1351.192017,1362.534546,1341.593872,9986597
19-03-2019,1347.229614,1367.04187,1330.488281,1363.624146,1342.666626,9898262
18-03-2019,1318.501953,1345.198853,1316.520752,1337.373047,1316.81897,10201021
15-03-2019,1332.370483,1346.040894,1298.887817,1309.239746,1289.118042,16043743
14-03-2019,1337.075806,1349.210815,1323.554077,1328.952881,1308.528198,10500649
13-03-2019,1324.445557,1347.229614,1315.62915,1334.648804,1314.136597,11342554
12-03-2019,1304.534302,1321.473755,1301.90918,1318.848633,1298.579346,11335173
11-03-2019,1258.124268,1299.680298,1256.093506,1291.854492,1272.000122,9810964
08-03-2019,1254.161743,1262.48291,1250.14978,1255.201904,1235.910767,6097305
07-03-2019,1252.131104,1267.782715,1246.335938,1258.322388,1238.983398,8186126
06-03-2019,1228.158325,1261.14563,1223.502441,1252.923584,1233.66748,12152341
05-03-2019,1211.912231,1228.158325,1207.157349,1226.028442,1207.185547,7189013
01-03-2019,1225.384521,1230.684326,1210.773071,1214.537354,1195.871216,7997610
28-02-2019,1222.165039,1228.207764,1215.032715,1219.490479,1200.748169,11393904
27-02-2019,1216.518677,1233.210449,1197.647461,1212.011353,1193.384033,11218523
26-02-2019,1198.142822,1223.2052,1194.675659,1208.79187,1190.213989,10227082
25-02-2019,1224.393921,1231.328247,1209.18811,1220.72876,1201.967407,7926962
22-02-2019,1232.913208,1233.606689,1214.487915,1220.778198,1202.016113,8838861
21-02-2019,1224.393921,1245.989258,1217.806396,1235.19165,1216.208008,10680467
20-02-2019,1212.358032,1228.356445,1207.553589,1222.759521,1203.966919,6357879
19-02-2019,1206.562988,1228.059204,1199.826782,1204.680786,1186.166138,6303377
18-02-2019,1238.262451,1240.739014,1203.591187,1208.643311,1190.067749,9740480
15-02-2019,1218.202637,1238.163452,1202.600586,1232.764648,1213.818359,9688940
14-02-2019,1229.347046,1229.347046,1206.562988,1212.704712,1194.06665,6690180
12-02-2019,1239.748413,1260.402588,1239.748413,1244.602417,1225.474243,6460145
11-02-2019,1263.919312,1264.018311,1239.253174,1241.481934,1222.401611,7595318
08-02-2019,1272.735718,1288.28833,1260.303589,1265.702393,1246.249878,6567167
07-02-2019,1297.946777,1308.793945,1274.02356,1278.283203,1258.637207,9299549
06-02-2019,1284.078247,1305.277222,1282.097046,1297.946777,1277.998779,9500797
05-02-2019,1279.868164,1292.151733,1266.593994,1279.422363,1259.758789,9451152
04-02-2019,1235.290649,1284.771606,1230.387207,1278.778442,1259.124878,11781195
01-02-2019,1222.41272,1243.215576,1215.527954,1238.213013,1219.182983,9316446
31-01-2019,1190.713257,1218.153076,1189.722656,1215.627075,1196.944092,10281893
30-01-2019,1203.591187,1213.497314,1179.915527,1184.472412,1166.268433,7921321
29-01-2019,1219.440918,1220.084839,1190.069336,1199.281982,1180.85022,9417294
28-01-2019,1238.757813,1244.156616,1210.921631,1218.004517,1199.285156,8650493
25-01-2019,1238.708252,1252.824463,1223.799561,1234.300049,1215.3302,8631889
24-01-2019,1213.497314,1241.432495,1208.643311,1235.73645,1216.744507,13279882
23-01-2019,1221.71936,1232.516968,1210.525391,1214.785034,1196.115112,8913196
22-01-2019,1221.27356,1235.241089,1208.147949,1223.552002,1204.747314,16709723
21-01-2019,1182.78833,1228.306885,1177.488525,1226.078003,1207.234497,22247437
18-01-2019,1138.012817,1178.726807,1124.589966,1173.229004,1155.197754,25927601
17-01-2019,1133.703613,1137.121216,1119.389282,1123.797485,1106.525879,7558941
16-01-2019,1124.342407,1134.248413,1119.735962,1125.233887,1107.940308,6443279
15-01-2019,1094.624023,1121.370483,1094.624023,1119.042603,1101.843994,10158260
14-01-2019,1084.718018,1090.16626,1076.19873,1086.501099,1069.802612,4150757
11-01-2019,1097.199585,1103.341431,1078.378052,1087.739258,1071.021851,6525174
10-01-2019,1097.348267,1100.567749,1092.642822,1097.100586,1080.23938,4118960
09-01-2019,1101.55835,1106.511353,1088.383179,1100.320068,1083.409302,5821468
08-01-2019,1094.723145,1099.527588,1085.708618,1094.277344,1077.459473,5678473
07-01-2019,1096.605225,1107.947754,1090.661621,1094.376465,1077.557007,5565822
04-01-2019,1087.095459,1094.079224,1070.948486,1088.33374,1071.607178,8545382
03-01-2019,1097.100586,1104.133911,1079.864014,1082.489136,1065.852417,7517041
02-01-2019,1104.034912,1116.41748,1090.661621,1096.010864,1079.16626,7212697
01-01-2019,1114.68396,1116.714722,1099.676147,1110.473877,1093.406982,4498087
31-12-2018,1120.330444,1123.203125,1105.718872,1110.721436,1093.650879,7291282
28-12-2018,1114.931519,1124.589966,1110.671997,1114.981079,1097.844971,7738682
27-12-2018,1096.803345,1116.41748,1093.633423,1109.681274,1092.626465,12596278
26-12-2018,1075.60437,1089.671021,1055.643555,1088.036499,1071.314575,7278403
24-12-2018,1090.5625,1092.840942,1076.34729,1078.922852,1062.34082,4183821
21-12-2018,1114.436279,1120.627563,1085.708618,1089.869141,1073.119019,8360445
20-12-2018,1110.473877,1121.865845,1105.669312,1117.853882,1100.673706,5819374
19-12-2018,1130.781372,1136.526855,1122.559204,1126.125488,1108.818115,7438647
18-12-2018,1112.752197,1128.30481,1109.978516,1125.729248,1108.427979,5926578
17-12-2018,1105.471191,1122.361084,1101.062988,1119.290283,1102.088013,5112362
14-12-2018,1092.741943,1104.431152,1081.547974,1101.75647,1084.823486,7289774
13-12-2018,1117.408081,1117.408081,1084.767456,1096.654785,1079.800171,9385649
12-12-2018,1088.68042,1103.044189,1077.536011,1100.072388,1083.165527,12724917
11-12-2018,1055.990234,1091.751343,1045.093506,1087.244019,1070.534302,13622580
10-12-2018,1099.577148,1103.836792,1072.929688,1080.012573,1063.414063,9470471
07-12-2018,1118.844482,1126.274048,1097.942627,1123.153687,1105.891968,7282460
06-12-2018,1138.210938,1138.210938,1107.749634,1113.098877,1095.991821,5921712
05-12-2018,1133.010254,1147.918823,1128.601929,1144.303101,1126.716431,5874782
04-12-2018,1147.126343,1147.126343,1131.474731,1141.479858,1123.936523,5242047
03-12-2018,1163.867676,1163.867676,1137.715576,1145.590942,1127.984253,5622372
30-11-2018,1161.292114,1174.863525,1151.385986,1156.58667,1138.811157,10819038
29-11-2018,1150.098267,1168.820801,1149.107666,1157.527832,1139.737793,12755947
28-11-2018,1121.816284,1146.878784,1115.723999,1141.82666,1124.277832,8079833
27-11-2018,1097.496826,1119.389282,1095.069824,1117.606201,1100.429688,6874782
26-11-2018,1098.586548,1107.006714,1087.095459,1099.329468,1082.43396,6447094
22-11-2018,1104.034912,1114.782959,1089.77002,1092.494263,1075.703735,5847475
21-11-2018,1126.818848,1134.743774,1096.654785,1102.449829,1085.506226,7578978
20-11-2018,1134.248413,1145.046143,1119.389282,1126.719849,1109.40332,5774119
19-11-2018,1122.262085,1140.885498,1120.379883,1139.201538,1121.693237,7378262
16-11-2018,1087.640259,1119.339722,1086.798218,1116.813721,1099.649536,11136460
15-11-2018,1086.649658,1092.642822,1076.297729,1086.550537,1069.85144,6896498
14-11-2018,1094.673584,1102.202271,1075.307129,1087.640259,1070.924438,7861347
13-11-2018,1063.915161,1092.642822,1060.002197,1089.126221,1072.387451,6876165
12-11-2018,1087.392578,1088.4823,1064.459961,1069.858765,1053.416138,5856714
09-11-2018,1095.862305,1103.341431,1074.81189,1083.182495,1066.535034,10943218
07-11-2018,1104.530151,1104.530151,1096.308105,1100.270508,1083.360474,1296168
06-11-2018,1083.727295,1101.55835,1081.349854,1093.732544,1076.923096,8716110
05-11-2018,1063.370361,1082.439575,1054.999634,1080.062134,1063.462646,7654392
02-11-2018,1056.980835,1070.849365,1053.166992,1064.806641,1048.44165,16955411
01-11-2018,1057.872437,1057.872437,1040.140503,1046.331787,1030.25061,9485091
31-10-2018,1049.05603,1055.841675,1037.168701,1051.284912,1035.127686,16613693
30-10-2018,1075.307129,1075.307129,1042.220825,1047.074829,1030.982422,8890179
29-10-2018,1036.178101,1083.578735,1036.178101,1077.585571,1061.02417,7744528
26-10-2018,1023.20105,1047.074829,1012.403442,1035.088379,1019.180237,9269654
25-10-2018,1026.271973,1030.878296,1006.856018,1021.120789,1005.427185,14229855
24-10-2018,1064.806641,1065.846802,1021.715149,1035.93042,1020.009216,13784775
23-10-2018,1042.864624,1054.702515,1033.850098,1044.796387,1028.739014,10673958
22-10-2018,1099.577148,1104.332031,1047.421509,1052.671753,1036.493286,13290338
19-10-2018,1089.671021,1100.567749,1060.200317,1090.95874,1074.191895,25662196
17-10-2018,1167.929199,1168.275879,1129.29541,1140.489258,1122.96106,12906841
16-10-2018,1135.239014,1156.43811,1129.29541,1152.871948,1135.153564,7549490
15-10-2018,1119.290283,1136.130615,1107.650635,1129.047729,1111.695435,8955871
12-10-2018,1094.574585,1118.398682,1091.553223,1115.97168,1098.820313,9144401
11-10-2018,1054.009033,1104.282471,1033.206299,1077.585571,1061.02417,13349523
10-10-2018,1083.628296,1105.372192,1074.118408,1091.751343,1074.972168,9592247
09-10-2018,1111.117676,1112.752197,1071.047485,1079.814453,1063.218872,11095381
08-10-2018,1040.140503,1106.511353,1015.920105,1098.982788,1082.092529,24913364
05-10-2018,1089.175659,1104.827393,1028.401733,1039.001343,1023.032898,22151189
04-10-2018,1178.330566,1179.222168,1095.614624,1111.712036,1094.626221,23432473
03-10-2018,1217.954956,1227.960205,1188.781494,1193.78418,1175.437012,7446497
01-10-2018,1245.890259,1245.890259,1192.694458,1220.134399,1201.382202,7402199
28-09-2018,1248.06958,1259.758789,1235.587891,1246.137817,1226.985962,11177984
27-09-2018,1243.215576,1251.140381,1225.879883,1241.977295,1222.889404,10911205
26-09-2018,1227.365845,1242.175415,1215.627075,1239.649414,1220.59729,6457463
25-09-2018,1223.898682,1233.309448,1183.778931,1219.044678,1200.309204,9807108
24-09-2018,1203.046265,1228.257324,1193.189697,1220.481079,1201.723633,10198351
21-09-2018,1207.553589,1225.780884,1172.386963,1206.067627,1187.531616,19250938
19-09-2018,1212.506592,1212.506592,1189.722656,1199.381104,1180.947876,11372574
18-09-2018,1214.487915,1227.762085,1202.947266,1205.720947,1187.190186,7688607
17-09-2018,1239.005493,1239.005493,1210.12915,1214.388794,1195.724854,6818107
14-09-2018,1247.574219,1263.62207,1235.93457,1241.382935,1222.304077,7953264
12-09-2018,1240.045654,1246.880859,1217.311157,1240.739014,1221.670166,8142006
11-09-2018,1247.177979,1256.489746,1222.6604,1226.078003,1207.234497,10977849
10-09-2018,1263.02771,1265.009033,1238.361572,1244.057617,1224.937744,7125920
07-09-2018,1253.022583,1269.318115,1242.720215,1266.593994,1247.127686,10794143
06-09-2018,1218.598877,1253.815063,1213.843994,1249.55542,1230.351074,11301160
05-09-2018,1230.832886,1240.887573,1197.152222,1215.478516,1196.797974,10422792
04-09-2018,1223.552002,1243.017456,1217.459717,1230.288086,1211.379761,8922552
03-09-2018,1233.309448,1246.088379,1214.537354,1217.608276,1198.894897,12315666
31-08-2018,1258.074707,1258.074707,1224.988281,1229.990967,1211.087158,15450941
30-08-2018,1281.453125,1284.969727,1258.520508,1262.48291,1243.079834,9943410
29-08-2018,1303.939941,1316.520752,1278.085083,1282.047485,1262.343628,11182203
28-08-2018,1283.830566,1310.577026,1282.839966,1306.614624,1286.533325,8777168
27-08-2018,1267.386475,1283.682007,1266.742554,1279.372803,1259.710327,5624995
24-08-2018,1253.369263,1267.931274,1248.21814,1265.504272,1246.05481,6715059
23-08-2018,1234.59729,1262.037109,1226.771484,1257.529907,1238.203003,8043652
21-08-2018,1225.632202,1239.748413,1215.478516,1235.48877,1216.500488,7348644
20-08-2018,1196.557861,1225.186401,1196.310181,1223.304321,1204.50354,7679143
17-08-2018,1197.647461,1203.987427,1188.781494,1192.446777,1174.119995,3867305
16-08-2018,1191.951538,1204.581787,1184.274292,1189.524536,1171.242798,6039198
14-08-2018,1178.825928,1205.770508,1173.179443,1199.232422,1180.801514,5349770
13-08-2018,1186.305054,1188.682495,1171.594482,1176.547485,1158.465332,4712408
10-08-2018,1199.628662,1203.591187,1191.010376,1192.892578,1174.55896,3615156
09-08-2018,1210.030151,1220.134399,1200.619385,1206.513428,1187.970703,6911830
08-08-2018,1173.872803,1211.020752,1173.872803,1206.265747,1187.726685,7987438
07-08-2018,1183.679932,1190.118896,1165.947998,1173.080322,1155.05127,4097939
06-08-2018,1165.650757,1184.769531,1164.313477,1181.401489,1163.244629,4054489
03-08-2018,1163.966797,1172.386963,1158.567993,1165.898438,1147.979858,6708388
02-08-2018,1180.311768,1180.311768,1155.001709,1157.37915,1139.591431,6308209
01-08-2018,1179.222168,1191.604736,1174.269043,1181.153809,1163.000732,9796282
31-07-2018,1140.192139,1179.222168,1136.378296,1174.863525,1156.807129,14006901
30-07-2018,1119.389282,1146.432983,1117.408081,1140.588379,1123.058716,14003964
27-07-2018,1108.987915,1126.719849,1101.706909,1119.240723,1102.039063,6742782
26-07-2018,1099.676147,1110.969116,1097.397705,1100.220947,1083.311646,6485768
